ID	DOCULECT	DOCULECT_IN_SOURCE	GLOTTOCODE	CONCEPTICON_ID	CONCEPT	VALUE	FORM	SOURCE	BVD_ID	COGID	BORROWING	VARIANTS	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	EDITID	TURCHINID	LEXSTATID	ALIGNMENT
4541	Ra’ivavae	Ra'ivavae	aust1304	215	to lie down	tīGaha	tīGaha	Tamaititahio-1213-2015	291198	1350			t iː ɢ a h a	1 7 1 7 3 7	AXBYBZ	TIKAHA	6	6.T.C 6.I.V 6.K.C 6.A.V 6.H.C 6.A.V	2.0 1.5 1.75 1.3 1.75 0.8	tiːɢaha	0	1185	1370	1428	1163	t iː ɢ a h a
4786	Tuamotuan	Tuamotu	tuam1242	215	to lie down	takoto	takoto	POLLEX	135504	1235			t a k o t o	1 7 1 7 1 7	AXBYBZ	TAKUTU	10	10.T.C 10.A.V 10.K.C 10.U.V 10.T.C 10.U.V	2.0 1.5 1.75 1.3 1.75 0.8	takoto	0	1182	1367	1428	1160	t a k o t o
895	Maori	Maori	maor1246	215	to lie down	takoto	takoto	Biggs-85-2005	17221	1235			t a k o t o	1 7 1 7 1 7	AXBYBZ	TAKUTU	3	3.T.C 3.A.V 3.K.C 3.U.V 3.T.C 3.U.V	2.0 1.5 1.75 1.3 1.75 0.8	takoto	0	1182	1367	1428	1160	t a k o t o
5296	Rurutuan	Rurutuan	aust1304	215	to lie down	tiipapa	tiipapa	Meyer-128-2005	90746	567			t iː p a p a	1 7 1 7 1 7	AXBYBZ	TIPAPA	7	7.T.C 7.I.V 7.P.C 7.A.V 7.P.C 7.A.V	2.0 1.5 1.75 1.3 1.75 0.8	tiːpapa	0	1185	1370	1432	1164	t iː p a p a
5297	Rurutuan	Rurutuan	aust1304	215	to lie down	tiiraʔa	tiiraʔa	Meyer-128-2005	90745	1350			t iː r a ʔ a	1 7 5 7 1 7	AXBYBZ	TIRAHA	7	7.T.C 7.I.V 7.R.C 7.A.V 7.H.C 7.A.V	2.0 1.5 1.75 1.3 1.75 0.8	tiːraʔa	0	1185	1370	1436	1163	t iː r a ʔ a
1344	Tahitian	Tahitian (Modern)	tahi1242	215	to lie down	ta'oto	ta'oto	Clark-173-2005	17309	1235			t a ʔ o t o	1 7 1 7 1 7	AXBYBZ	TAHUTU	9	9.T.C 9.A.V 9.H.C 9.U.V 9.T.C 9.U.V	2.0 1.5 1.75 1.3 1.75 0.8	taʔoto	1	1182	1367	1434	1160	t a ʔ o t o
1789	Rapanui	Rapanui (Easter Island)	rapa1244	215	to lie down	moe	moe	POLLEX	133557	1105			m o e	4 7 7	AXZ	MUE	5	5.M.C 5.U.V 5.E.V	2.0 1.5 0.8	moe	1	1183	1368	1429	1158	- - - - m o e
2051	Mangareva	Mangareva	mang1401	215	to lie down	'akaearanga	'akaearanga	POLLEX	321475	553			ʔ a k a e a r a ŋ a	1 7 1 7 7 7 5 7 4 7	AXBYYYBYBZ	HAKAEARANA	2	2.H.C 2.A.V 2.K.C 2.A.V 2.E.V 2.A.V 2.R.C 2.A.V 2.N.C 2.A.V	2.0 1.5 1.75 1.3 1.3 1.3 1.75 1.3 1.75 0.8	ʔakaearaŋa	0	1181	1366	1427	1159	ʔ a k a e a r a ŋ a
5789	Hawaiian	Hawaiian	hawa1245	215	to lie down	hina moe	hina moe	71458	17188	1105			h i n a m o e	3 7 4 7 4 7 7	AXBYBYZ	HINAMUE	1	1.H.C 1.I.V 1.N.C 1.A.V 1.M.C 1.U.V 1.E.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	hinamoe	0	1180	1365	1426	1158	h i n a m o e
3240	Sikaiana	Sikaiana	sika1261	215	to lie down	moe	moe	POLLEX	145945	1105			m o e	4 7 7	AXZ	MUE	8	8.M.C 8.U.V 8.E.V	2.0 1.5 0.8	moe	1	1183	1368	1429	1158	- - - - m o e
5295	Rurutuan	Rurutuan	aust1304	215	to lie down	taarava	taarava	Meyer-128-2005	90747	1000			t aː r a v a	1 7 5 7 3 7	AXBYBZ	TARABA	7	7.T.C 7.A.V 7.R.C 7.A.V 7.B.C 7.A.V	2.0 1.5 1.75 1.3 1.75 0.8	taːrava	0	1185	1370	1436	1163	t aː r a v a
3525	North_Marquesan	Marquesan	nort2845	215	to lie down	moe	moe	POLLEX	17174	1105			m o e	4 7 7	AXZ	MUE	4	4.M.C 4.U.V 4.E.V	2.0 1.5 0.8	moe	0	1183	1368	1429	1158	- - - - m o e
4514	Ra’ivavae	Ra'ivavae	aust1304	1422	to live, be alive	haʔaea	haʔaea	Tamaititahio-1213-2015	291224	1474			h a ʔ a e a	3 7 1 7 7 7	AXBYYZ	HAHAEA	6	6.H.C 6.A.V 6.H.C 6.A.V 6.E.V 6.A.V	2.0 1.5 1.75 1.3 1.3 0.8	haʔaea	0	1189	1376	1442	1170	h a ʔ a e a
4747	Tuamotuan	Tuamotu	tuam1242	1422	to live, be alive	ora	ora	POLLEX	27021	1106			o r a	7 5 7	XBZ	URA	10	10.U.V 10.R.C 10.A.V	1.5 1.75 0.8	ora	0	1186	1371	1437	1165	o r a
868	Maori	Maori	maor1246	1422	to live, be alive	ora	ora	Biggs-85-2005	26860	1106			o r a	7 5 7	XBZ	URA	3	3.U.V 3.R.C 3.A.V	1.5 1.75 0.8	ora	0	1186	1371	1437	1165	o r a
1312	Tahitian	Tahitian (Modern)	tahi1242	1422	to live, be alive	ora	ora	Clark-173-2005	26948	1106			o r a	7 5 7	XBZ	URA	9	9.U.V 9.R.C 9.A.V	1.5 1.75 0.8	ora	0	1186	1371	1437	1165	o r a
1758	Rapanui	Rapanui (Easter Island)	rapa1244	1422	to live, be alive	ora	ora	POLLEX	27039	1106			o r a	7 5 7	XBZ	URA	5	5.U.V 5.R.C 5.A.V	1.5 1.75 0.8	ora	0	1186	1371	1437	1165	o r a
5760	Hawaiian	Hawaiian	hawa1245	1422	to live, be alive	ola	ola	71458	26827	1106			o l a	7 5 7	XBZ	ULA	1	1.U.V 1.L.C 1.A.V	1.5 1.75 0.8	ola	0	1186	1371	1437	1165	o l a
2014	Mangareva	Mangareva	mang1401	1422	to live, be alive	ora	ora	POLLEX	321500	1106			o r a	7 5 7	XBZ	URA	2	2.U.V 2.R.C 2.A.V	1.5 1.75 0.8	ora	0	1186	1371	1437	1165	o r a
5260	Rurutuan	Rurutuan	aust1304	1422	to live, be alive	ora	ora	Meyer-128-2005	26903	1106			o r a	7 5 7	XBZ	URA	7	7.U.V 7.R.C 7.A.V	1.5 1.75 0.8	ora	0	1186	1371	1437	1165	o r a
3212	Sikaiana	Sikaiana	sika1261	1422	to live, be alive	ola	ola	POLLEX	27018	1106			o l a	7 5 7	XBZ	ULA	8	8.U.V 8.L.C 8.A.V	1.5 1.75 0.8	ola	0	1186	1371	1437	1165	o l a
3481	North_Marquesan	Marquesan	nort2845	1422	to live, be alive	pohué	pohué	POLLEX	26813	753			p o h u ʔ e	1 7 3 7 1 7	AXBYBZ	PUHYHE	4	4.P.C 4.U.V 4.H.C 4.Y.V 4.H.C 4.E.V	2.0 1.5 1.75 1.3 1.75 0.8	pohuʔe	0	1189	1374	1440	1168	p o h u ʔ e
4500	Ra’ivavae	Ra'ivavae	aust1304	1156	to open, uncover	ʔiGiti	ʔiGiti	Tamaititahio-1213-2015	291238	846			ʔ i ɢ i t i	1 7 1 7 1 7	AXBYBZ	HIKITI	6	6.H.C 6.I.V 6.K.C 6.I.V 6.T.C 6.I.V	2.0 1.5 1.75 1.3 1.75 0.8	ʔiɢiti	0	1195	1382	1445	1176	ʔ i ɢ i t i
4727	Tuamotuan	Tuamotu	tuam1242	1156	to open, uncover	heheu	heheu	POLLEX	135647	754			h e h e u	3 7 3 7 7	AXBYZ	HEHEY	10	10.H.C 10.E.V 10.H.C 10.E.V 10.Y.V	2.0 1.5 1.75 1.3 0.8	heheu	0	1191	1386	1444	1172	h e h e - u
852	Maori	Maori	maor1246	1156	to open, uncover	huaki	huaki	Biggs-85-2005	32572	1335			h u a k i	3 7 7 1 7	AXYBZ	HYAKI	3	3.H.C 3.Y.V 3.A.V 3.K.C 3.I.V	2.0 1.5 1.3 1.75 0.8	huaki	0	1191	1379	1445	1173	h u a k i
5238	Rurutuan	Rurutuan	aust1304	1156	to open, uncover	ʔuaʔi	ʔuaʔi	Meyer-128-2005	102875	1335			ʔ u a ʔ i	1 7 7 1 7	AXYBZ	HYAHI	7	7.H.C 7.Y.V 7.A.V 7.H.C 7.I.V	2.0 1.5 1.3 1.75 0.8	ʔuaʔi	0	1191	1379	1444	1173	ʔ u a ʔ i
5239	Rurutuan	Rurutuan	aust1304	1156	to open, uncover	ʔiriti	ʔiriti	Meyer-128-2005	102874	846			ʔ i r i t i	1 7 5 7 1 7	AXBYBZ	HIRITI	7	7.H.C 7.I.V 7.R.C 7.I.V 7.T.C 7.I.V	2.0 1.5 1.75 1.3 1.75 0.8	ʔiriti	0	1195	1382	1454	1176	ʔ i r i t i
1296	Tahitian	Tahitian (Modern)	tahi1242	1156	to open, uncover	hua'i	hua'i	Clark-173-2005	32660	1335			h u a ʔ i	3 7 7 1 7	AXYBZ	HYAHI	9	9.H.C 9.Y.V 9.A.V 9.H.C 9.I.V	2.0 1.5 1.3 1.75 0.8	huaʔi	0	1191	1379	1444	1173	h u a ʔ i
5741	Hawaiian	Hawaiian	hawa1245	1156	to open, uncover	weke	weke	71458	76622	94		wehe	w e k e	6 7 1 7	AXBZ	WEKE	1	1.W.C 1.E.V 1.K.C 1.E.V	2.0 1.5 1.75 0.8	weke	0	1190	1377	1443	1171	w e k e
1995	Mangareva	Mangareva	mang1401	1156	to open, uncover	'u'ure	'u'ure	POLLEX	321514	493			ʔ u ʔ u r e	1 7 1 7 5 7	AXBYBZ	HYHYRE	2	2.H.C 2.Y.V 2.H.C 2.Y.V 2.R.C 2.E.V	2.0 1.5 1.75 1.3 1.75 0.8	ʔuʔure	0	1191	1378	1444	1172	ʔ u ʔ u r e
1733	Rapanui	Rapanui (Easter Island)	rapa1244	1156	to open, uncover	hahata	hahata	POLLEX	133564	1410			h a h a t a	3 7 3 7 1 7	AXBYBZ	HAHATA	5	5.H.C 5.A.V 5.H.C 5.A.V 5.T.C 5.A.V	2.0 1.5 1.75 1.3 1.75 0.8	hahata	0	1191	1381	1444	1172	h a h a t a
3193	Sikaiana	Sikaiana	sika1261	1156	to open, uncover	taalaki	taalaki	POLLEX	102881	148			t aː l a k i	1 7 5 7 1 7	AXBYBZ	TALAKI	8	8.T.C 8.A.V 8.L.C 8.A.V 8.K.C 8.I.V	2.0 1.5 1.75 1.3 1.75 0.8	taːlaki	0	1197	1384	1450	1178	t aː l a k i
3194	Sikaiana	Sikaiana	sika1261	1156	to open, uncover	aaha	aaha	POLLEX	102880	1410			aː h a	7 3 7	XBZ	AHA	8	8.A.V 8.H.C 8.A.V	1.5 1.75 0.8	aːha	0	1191	1389	1444	1172	- aː h - - a
3457	North_Marquesan	Marquesan	nort2845	1156	to open, uncover	pe'ua	pe'ua	POLLEX	135717	758			p e ʔ u a	1 7 1 7 7	AXBYZ	PEHYA	4	4.P.C 4.E.V 4.H.C 4.Y.V 4.A.V	2.0 1.5 1.75 1.3 0.8	peʔua	0	1193	1380	1446	1174	p e ʔ u a
3458	North_Marquesan	Marquesan	nort2845	1156	to open, uncover	pepeu	pepeu	POLLEX	32525	754			p e p e u	1 7 1 7 7	AXBYZ	PEPEY	4	4.P.C 4.E.V 4.P.C 4.E.V 4.Y.V	2.0 1.5 1.75 1.3 0.8	pepeu	0	1193	1386	1453	1174	p e p e u
4735	Tuamotuan	Tuamotu	tuam1242	1486	to plant	tanu	tanu	POLLEX	135641	531			t a n u	1 7 4 7	AXBZ	TANY	10	10.T.C 10.A.V 10.N.C 10.Y.V	2.0 1.5 1.75 0.8	tanu	0	1198	1390	1456	1179	t a n u
860	Maori	Maori	maor1246	1486	to plant	too	too	Biggs-85-2005	29716	812			t oː	1 7	AX	TU	3	3.T.C 3.U.V	2.0 1.5	toː	0	1200	1392	1457	1181	t oː
5249	Rurutuan	Rurutuan	aust1304	1486	to plant	tanu	tanu	Meyer-128-2005	29759	531			t a n u	1 7 4 7	AXBZ	TANY	7	7.T.C 7.A.V 7.N.C 7.Y.V	2.0 1.5 1.75 0.8	tanu	0	1198	1390	1456	1179	t a n u
1304	Tahitian	Tahitian (Modern)	tahi1242	1486	to plant	tanu	tanu	Clark-173-2005	29804	531			t a n u	1 7 4 7	AXBZ	TANY	9	9.T.C 9.A.V 9.N.C 9.Y.V	2.0 1.5 1.75 0.8	tanu	0	1198	1390	1456	1179	t a n u
5751	Hawaiian	Hawaiian	hawa1245	1486	to plant	kanu	kanu	71458	29683	531			k a n u	1 7 4 7	AXBZ	KANY	1	1.K.C 1.A.V 1.N.C 1.Y.V	2.0 1.5 1.75 0.8	kanu	0	1198	1390	1455	1179	k a n u
2004	Mangareva	Mangareva	mang1401	1486	to plant	tanu	tanu	POLLEX	321508	531			t a n u	1 7 4 7	AXBZ	TANY	2	2.T.C 2.A.V 2.N.C 2.Y.V	2.0 1.5 1.75 0.8	tanu	0	1198	1390	1456	1179	t a n u
1745	Rapanui	Rapanui (Easter Island)	rapa1244	1486	to plant	oka	oka	POLLEX	29895	443			o k a	7 1 7	XBZ	UKA	5	5.U.V 5.K.C 5.A.V	1.5 1.75 0.8	oka	1	1202	1394	1459	1183	o k a
4507	Ra’ivavae	Ra'ivavae	aust1304	1486	to plant	tanu	tanu	Tamaititahio-1213-2015	291231	531			t a n u	1 7 4 7	AXBZ	TANY	6	6.T.C 6.A.V 6.N.C 6.Y.V	2.0 1.5 1.75 0.8	tanu	0	1198	1390	1456	1179	t a n u
3203	Sikaiana	Sikaiana	sika1261	1486	to plant	too/too	too	POLLEX	29874	812			t oː	1 7	AX	TU	8	8.T.C 8.U.V	2.0 1.5	toː	0	1200	1392	1457	1181	t oː
3470	North_Marquesan	Marquesan	nort2845	1486	to plant	nanu	nanu	POLLEX	29669	531			n a n u	4 7 4 7	AXBZ	NANY	4	4.N.C 4.A.V 4.N.C 4.Y.V	2.0 1.5 1.75 0.8	nanu	0	1198	1390	1458	1179	n a n u
4499	Ra’ivavae	Ra'ivavae	aust1304	354	to pound, beat	oGooGo	oGooGo	Tamaititahio-1213-2015	291239	891			o ɢ oː ɢ o	7 1 7 1 7	XBYBZ	UKUKU	6	6.U.V 6.K.C 6.U.V 6.K.C 6.U.V	1.5 1.75 1.3 1.75 0.8	oɢoːɢo	0	1207	1399	1464	1188	o ɢ oː ɢ o
4726	Tuamotuan	Tuamotu	tuam1242	354	to pound, beat	tuki	tuki	POLLEX	33090	532			t u k i	1 7 1 7	AXBZ	TYKI	10	10.T.C 10.Y.V 10.K.C 10.I.V	2.0 1.5 1.75 0.8	tuki	0	1203	1395	1461	1184	t u k i
851	Maori	Maori	maor1246	354	to pound, beat	tuki	tuki	Biggs-85-2005	32929	532			t u k i	1 7 1 7	AXBZ	TYKI	3	3.T.C 3.Y.V 3.K.C 3.I.V	2.0 1.5 1.75 0.8	tuki	0	1203	1395	1461	1184	t u k i
5236	Rurutuan	Rurutuan	aust1304	354	to pound, beat	paʔi	paʔi	Meyer-128-2005	102914	994			p a ʔ i	1 7 1 7	AXBZ	PAHI	7	7.P.C 7.A.V 7.H.C 7.I.V	2.0 1.5 1.75 0.8	paʔi	0	1208	1400	1465	1189	p a - - ʔ i -
5237	Rurutuan	Rurutuan	aust1304	354	to pound, beat	tuʔi	tuʔi	Meyer-128-2005	102913	532			t u ʔ i	1 7 1 7	AXBZ	TYHI	7	7.T.C 7.Y.V 7.H.C 7.I.V	2.0 1.5 1.75 0.8	tuʔi	0	1203	1395	1463	1184	t u ʔ i
1295	Tahitian	Tahitian (Modern)	tahi1242	354	to pound, beat	paapaahia	paapaahia	Clark-173-2005	33017	284			p aː p aː h i a	1 7 1 7 3 7 7	AXBYBYZ	PAPAHIA	9	9.P.C 9.A.V 9.P.C 9.A.V 9.H.C 9.I.V 9.A.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	paːpaːhia	0	1208	1402	1467	1189	p aː p aː h i a
5740	Hawaiian	Hawaiian	hawa1245	354	to pound, beat	ku'i	ku'i	71458	32896	532			k u ʔ i	1 7 1 7	AXBZ	KYHI	1	1.K.C 1.Y.V 1.H.C 1.I.V	2.0 1.5 1.75 0.8	kuʔi	0	1203	1395	1460	1184	k u ʔ i
1994	Mangareva	Mangareva	mang1401	354	to pound, beat	tuki	tuki	POLLEX	321515	532		tuki	t u k i	1 7 1 7	AXBZ	TYKI	2	2.T.C 2.Y.V 2.K.C 2.I.V	2.0 1.5 1.75 0.8	tuki	0	1203	1395	1461	1184	t u k i
3192	Sikaiana	Sikaiana	sika1261	354	to pound, beat	tuki	tuki	POLLEX	33087	532			t u k i	1 7 1 7	AXBZ	TYKI	8	8.T.C 8.Y.V 8.K.C 8.I.V	2.0 1.5 1.75 0.8	tuki	0	1203	1395	1461	1184	t u k i
3456	North_Marquesan	Marquesan	nort2845	354	to pound, beat	tuì	tuì	POLLEX	102907	532		tuki	t u ʔ i	1 7 1 7	AXBZ	TYHI	4	4.T.C 4.Y.V 4.H.C 4.I.V	2.0 1.5 1.75 0.8	tuʔi	0	1203	1395	1463	1184	t u ʔ i
4525	Ra’ivavae	Ra'ivavae	aust1304	1458	to say	paGaupaGau	paGaupaGau	Tamaititahio-1213-2015	291213	261			p a ɢ a u p a ɢ a u	1 7 1 7 7 1 7 1 7 7	AXBYYBYBYZ	PAKAYPAKAY	6	6.P.C 6.A.V 6.K.C 6.A.V 6.Y.V 6.P.C 6.A.V 6.K.C 6.A.V 6.Y.V	2.0 1.5 1.75 1.3 1.3 1.75 1.3 1.75 1.3 0.8	paɢaupaɢau	0	1214	1408	1473	1195	p a ɢ a u p a ɢ a u
4768	Tuamotuan	Tuamotu	tuam1242	1458	to say	parau	parau	POLLEX	135501	261			p a r a u	1 7 5 7 7	AXBYZ	PARAY	10	10.P.C 10.A.V 10.R.C 10.A.V 10.Y.V	2.0 1.5 1.75 1.3 0.8	parau	0	1215	1409	1474	1195	p a r - - - - - a u
880	Maori	Maori	maor1246	1458	to say	koorero	koorero	Biggs-85-2005	22576	208			k oː r e r o	1 7 5 7 5 7	AXBYBZ	KURERU	3	3.K.C 3.U.V 3.R.C 3.E.V 3.R.C 3.U.V	2.0 1.5 1.75 1.3 1.75 0.8	koːrero	0	1211	1405	1470	1190	k oː r e r o
1326	Tahitian	Tahitian (Modern)	tahi1242	1458	to say	parau	parau	Clark-173-2005	22664	261			p a r a u	1 7 5 7 7	AXBYZ	PARAY	9	9.P.C 9.A.V 9.R.C 9.A.V 9.Y.V	2.0 1.5 1.75 1.3 0.8	parau	0	1215	1409	1474	1195	p a r - - - - - a u
1771	Rapanui	Rapanui (Easter Island)	rapa1244	1458	to say	kî	kî	POLLEX	133570	867			k iː	1 7	AX	KI	5	5.K.C 5.I.V	2.0 1.5	kiː	0	1210	1407	1469	1191	k iː
5773	Hawaiian	Hawaiian	hawa1245	1458	to say	'ōlelo	'ōlelo	71458	22543	208			ʔ oː l e l o	1 7 5 7 5 7	AXBYBZ	HULELU	1	1.H.C 1.U.V 1.L.C 1.E.V 1.L.C 1.U.V	2.0 1.5 1.75 1.3 1.75 0.8	ʔoːlelo	0	1209	1403	1468	1190	ʔ oː l e l o
2031	Mangareva	Mangareva	mang1401	1458	to say	ki	ki	POLLEX	321489	867			k i	1 7	AX	KI	2	2.K.C 2.I.V	2.0 1.5	ki	0	1210	1404	1469	1191	k i
5275	Rurutuan	Rurutuan	aust1304	1458	to say	parau	parau	Meyer-128-2005	22619	261			p a r a u	1 7 5 7 7	AXBYZ	PARAY	7	7.P.C 7.A.V 7.R.C 7.A.V 7.Y.V	2.0 1.5 1.75 1.3 0.8	parau	0	1215	1409	1474	1195	p a r - - - - - a u
3224	Sikaiana	Sikaiana	sika1261	1458	to say	tātala	tātala	POLLEX	145955	1110			t aː t a l a	1 7 1 7 5 7	AXBYBZ	TATALA	8	8.T.C 8.A.V 8.T.C 8.A.V 8.L.C 8.A.V	2.0 1.5 1.75 1.3 1.75 0.8	taːtala	0	1216	1410	1475	1197	t aː t a l a
3503	North_Marquesan	Marquesan	nort2845	1458	to say	tekao	tekao	POLLEX	74760	739		teáo	t e k a o	1 7 1 7 7	AXBYZ	TEKAU	4	4.T.C 4.E.V 4.K.C 4.A.V 4.U.V	2.0 1.5 1.75 1.3 0.8	tekao	0	1212	1406	1471	1193	t e k a o
3504	North_Marquesan	Marquesan	nort2845	1458	to say	peáu	peáu	POLLEX	74758	261			p e ʔ a u	1 7 1 7 7	AXBYZ	PEHAY	4	4.P.C 4.E.V 4.H.C 4.A.V 4.Y.V	2.0 1.5 1.75 1.3 0.8	peʔau	0	1215	1409	1478	1195	p e ʔ - - - - - a u
4746	Tuamotuan	Tuamotu	tuam1242	1436	to scratch	ra/raku/	raku	POLLEX	91977	1411		raku	r a k u	5 7 1 7	AXBZ	RAKY	10	10.R.C 10.A.V 10.K.C 10.Y.V	2.0 1.5 1.75 0.8	raku	0	1221	1415	1481	1200	r a k - - - - u
867	Maori	Maori	maor1246	1436	to scratch	rakuraku	rakuraku	Biggs-85-2005	27217	1411			r a k u r a k u	5 7 1 7 5 7 1 7	AXBYBYBZ	RAKYRAKY	3	3.R.C 3.A.V 3.K.C 3.Y.V 3.R.C 3.A.V 3.K.C 3.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	rakuraku	0	1219	1413	1481	1200	r a k u r a k u
1311	Tahitian	Tahitian (Modern)	tahi1242	1436	to scratch	ra'ura'u	ra'ura'u	Clark-173-2005	27305	1411			r a ʔ u r a ʔ u	5 7 1 7 5 7 1 7	AXBYBYBZ	RAHYRAHY	9	9.R.C 9.A.V 9.H.C 9.Y.V 9.R.C 9.A.V 9.H.C 9.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	raʔuraʔu	0	1219	1413	1485	1200	r a ʔ u r a ʔ u
1756	Rapanui	Rapanui (Easter Island)	rapa1244	1436	to scratch	raku	raku	POLLEX	133571	1411			r a k u	5 7 1 7	AXBZ	RAKY	5	5.R.C 5.A.V 5.K.C 5.Y.V	2.0 1.5 1.75 0.8	raku	0	1221	1415	1481	1200	r a k - - - - u
5759	Hawaiian	Hawaiian	hawa1245	1436	to scratch	walu	walu	71458	27184	1055			w a l u	6 7 5 7	AXBZ	WALY	1	1.W.C 1.A.V 1.L.C 1.Y.V	2.0 1.5 1.75 0.8	walu	1	1217	1411	1479	1198	w a l u
2012	Mangareva	Mangareva	mang1401	1436	to scratch	kene'u	kene'u	POLLEX	321501	545			k e n e ʔ u	1 7 4 7 1 7	AXBYBZ	KENEHY	2	2.K.C 2.E.V 2.N.C 2.E.V 2.H.C 2.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	keneʔu	0	1218	1412	1480	1199	k e n e ʔ u
1757	Rapanui	Rapanui (Easter Island)	rapa1244	1436	to scratch	katikati	katikati	POLLEX	88891	1079			k a t i k a t i	1 7 1 7 1 7 1 7	AXBYBYBZ	KATIKATI	5	5.K.C 5.A.V 5.T.C 5.I.V 5.K.C 5.A.V 5.T.C 5.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	katikati	0	1227	1421	1489	1208	k a t i k a t i
4513	Ra’ivavae	Ra'ivavae	aust1304	1436	to scratch	maʔeGo	maʔeGo	Tamaititahio-1213-2015	291225	1168			m a ʔ e ɢ o	4 7 1 7 1 7	AXBYBZ	MAHEKU	6	6.M.C 6.A.V 6.H.C 6.E.V 6.K.C 6.U.V	2.0 1.5 1.75 1.3 1.75 0.8	maʔeɢo	0	1222	1416	1484	1203	m a ʔ e ɢ o
5259	Rurutuan	Rurutuan	aust1304	1436	to scratch	raʔuraʔu	raʔuraʔu	Meyer-128-2005	27260	1411			r a ʔ u r a ʔ u	5 7 1 7 5 7 1 7	AXBYBYBZ	RAHYRAHY	7	7.R.C 7.A.V 7.H.C 7.Y.V 7.R.C 7.A.V 7.H.C 7.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	raʔuraʔu	0	1219	1413	1485	1200	r a ʔ u r a ʔ u
3211	Sikaiana	Sikaiana	sika1261	1436	to scratch	laku/laku	laku	POLLEX	91975	1411		l/laku	l a k u	5 7 1 7	AXBZ	LAKY	8	8.L.C 8.A.V 8.K.C 8.Y.V	2.0 1.5 1.75 0.8	laku	0	1221	1415	1481	1200	l a k - - - - u
3480	North_Marquesan	Marquesan	nort2845	1436	to scratch	tuveé	tuveé	POLLEX	27170	714			t u v e ʔ e	1 7 3 7 1 7	AXBYBZ	TYBEHE	4	4.T.C 4.Y.V 4.B.C 4.E.V 4.H.C 4.E.V	2.0 1.5 1.75 1.3 1.75 0.8	tuveʔe	0	1220	1414	1482	1201	t u v e ʔ e
4544	Ra’ivavae	Ra'ivavae	aust1304	1409	to see	ʔite	ʔite	Tamaititahio-1213-2015	291195	95			ʔ i t e	1 7 1 7	AXBZ	HITE	6	6.H.C 6.I.V 6.T.C 6.E.V	2.0 1.5 1.75 0.8	ʔite	1	1228	1422	1493	1209	ʔ i t e
4789	Tuamotuan	Tuamotu	tuam1242	1409	to see	kite	kite	POLLEX	135505	95			k i t e	1 7 1 7	AXBZ	KITE	10	10.K.C 10.I.V 10.T.C 10.E.V	2.0 1.5 1.75 0.8	kite	1	1228	1422	1492	1209	k i t e
898	Maori	Maori	maor1246	1409	to see	kite	kite	Biggs-85-2005	16150	95			k i t e	1 7 1 7	AXBZ	KITE	3	3.K.C 3.I.V 3.T.C 3.E.V	2.0 1.5 1.75 0.8	kite	0	1228	1422	1492	1209	k i t e
1347	Tahitian	Tahitian (Modern)	tahi1242	1409	to see	'ite	'ite	Clark-173-2005	16238	95			ʔ i t e	1 7 1 7	AXBZ	HITE	9	9.H.C 9.I.V 9.T.C 9.E.V	2.0 1.5 1.75 0.8	ʔite	1	1228	1422	1493	1209	ʔ i t e
1792	Rapanui	Rapanui (Easter Island)	rapa1244	1409	to see	tikea	tikea	POLLEX	133573	95			t i k e a	1 7 1 7 7	AXBYZ	TIKEA	5	5.T.C 5.I.V 5.K.C 5.E.V 5.A.V	2.0 1.5 1.75 1.3 0.8	tikea	0	1232	1426	1494	1213	t i k e a
2055	Mangareva	Mangareva	mang1401	1409	to see	nana	nana	POLLEX	321470	167		nana	n a n a	4 7 4 7	AXBZ	NANA	2	2.N.C 2.A.V 2.N.C 2.A.V	2.0 1.5 1.75 0.8	nana	0	1229	1423	1491	1210	n a n a
5792	Hawaiian	Hawaiian	hawa1245	1409	to see	'ike	'ike	71458	16117	95			ʔ i k e	1 7 1 7	AXBZ	HIKE	1	1.H.C 1.I.V 1.K.C 1.E.V	2.0 1.5 1.75 0.8	ʔike	1	1228	1422	1490	1209	ʔ i k e
3242	Sikaiana	Sikaiana	sika1261	1409	to see	kite	kite	POLLEX	145944	95			k i t e	1 7 1 7	AXBZ	KITE	8	8.K.C 8.I.V 8.T.C 8.E.V	2.0 1.5 1.75 0.8	kite	0	1228	1422	1492	1209	k i t e
5300	Rurutuan	Rurutuan	aust1304	1409	to see	naanaa	naanaa	Meyer-128-2005	16193	167			n aː n aː	4 7 4 7	AXBZ	NANA	7	7.N.C 7.A.V 7.N.C 7.A.V	2.0 1.5 1.75 0.8	naːnaː	0	1229	1428	1491	1210	n aː n aː
3528	North_Marquesan	Marquesan	nort2845	1409	to see	íte	íte	POLLEX	16103	95			ʔ i t e	1 7 1 7	AXBZ	HITE	4	4.H.C 4.I.V 4.T.C 4.E.V	2.0 1.5 1.75 0.8	ʔite	0	1228	1422	1493	1209	ʔ i t e
